policy_id,insurer_id,policy_type_id,coverage_type_id,policy_year,start_date,end_date,premium_amount,policy_status
423,2,10,3,2024,2025-03-12,2026-03-12,14707234,Expired
424,5,1,1,2025,2024-05-05,2025-05-05,672896,Renewed
425,6,2,2,2024,2024-11-06,2025-11-06,2227740,Active
426,6,12,2,2023,2023-11-21,2024-11-20,2165577,Expired
427,1,2,3,2022,2024-08-24,2025-08-24,502768,Active
428,3,8,6,2024,2023-09-15,2024-09-14,2591805,Renewed
429,3,6,2,2025,2023-10-16,2024-10-15,13533692,Active
430,4,9,1,2025,2022-07-01,2023-07-01,7384789,Expired
431,2,4,6,2024,2025-03-20,2026-03-20,13557124,Active
432,2,1,7,2023,2024-04-27,2025-04-27,2805872,Expired
433,2,1,3,2025,2024-01-05,2025-01-04,1169860,Active
434,3,8,2,2022,2024-11-27,2025-11-27,5817992,Expired
435,2,7,4,2022,2022-10-12,2023-10-12,12394159,Renewed
436,6,7,6,2025,2024-05-19,2025-05-19,9597560,Renewed
437,4,12,6,2022,2023-08-16,2024-08-15,5324274,Expired
438,2,4,1,2025,2025-08-29,2026-08-29,5524849,Expired
439,2,10,2,2025,2022-12-15,2023-12-15,3711774,Renewed
440,6,6,6,2022,2023-04-25,2024-04-24,5895060,Active
441,3,8,6,2025,2024-02-13,2025-02-12,8615534,Active
442,5,3,5,2023,2025-10-20,2026-10-20,15052624,Active
443,6,3,2,2022,2022-11-21,2023-11-21,21210798,Expired
444,3,3,4,2025,2022-10-07,2023-10-07,6420414,Renewed
445,1,11,5,2022,2022-06-02,2023-06-02,9131598,Renewed
446,4,7,7,2025,2025-05-16,2026-05-16,7055360,Expired
447,6,9,2,2023,2022-08-21,2023-08-21,9964681,Expired
448,5,8,1,2023,2025-03-28,2026-03-28,11809943,Expired
449,5,5,5,2022,2024-05-08,2025-05-08,12122639,Renewed
450,4,8,6,2023,2025-07-01,2026-07-01,11416439,Renewed
451,5,10,5,2024,2025-12-27,2026-12-27,4330310,Expired
452,1,4,6,2022,2026-02-08,2027-02-08,18973550,Renewed
453,5,9,6,2024,2024-05-02,2025-05-02,3264548,Expired
454,4,9,1,2025,2025-04-15,2026-04-15,6068441,Renewed
455,2,8,2,2024,2025-03-28,2026-03-28,8313072,Active
456,3,3,4,2022,2025-12-19,2026-12-19,6356378,Active
457,2,6,5,2022,2025-05-27,2026-05-27,11879666,Expired
458,3,7,5,2023,2023-05-12,2024-05-11,7190826,Expired
459,3,8,6,2022,2023-05-23,2024-05-22,4917184,Expired
460,1,5,1,2024,2025-03-12,2026-03-12,11289339,Active
461,3,2,5,2023,2023-12-03,2024-12-02,1290354,Active
462,6,1,6,2025,2025-08-12,2026-08-12,520954,Active
463,5,12,7,2023,2025-02-04,2026-02-04,14419126,Expired
464,3,8,1,2025,2023-06-08,2024-06-07,7355304,Renewed
465,4,10,5,2022,2024-09-15,2025-09-15,14222297,Active
466,2,12,6,2024,2022-11-24,2023-11-24,6531985,Renewed
467,6,3,3,2023,2026-01-05,2027-01-05,10396175,Expired
468,5,12,4,2022,2022-11-15,2023-11-15,14062587,Renewed
469,2,1,4,2025,2025-07-17,2026-07-17,1866009,Renewed
470,4,3,2,2023,2022-06-09,2023-06-09,5101065,Expired
471,3,6,1,2023,2024-03-03,2025-03-03,3861460,Expired
472,5,10,7,2023,2024-05-09,2025-05-09,10304745,Renewed
473,4,2,5,2024,2025-04-21,2026-04-21,1247330,Expired
474,3,2,1,2022,2024-12-05,2025-12-05,836550,Expired
475,3,5,5,2023,2024-01-28,2025-01-27,8958417,Expired
476,6,8,7,2025,2022-04-23,2023-04-23,9035059,Active
477,2,10,2,2024,2022-12-01,2023-12-01,9836040,Expired
478,1,7,4,2025,2023-05-31,2024-05-30,14637926,Renewed
479,1,4,7,2025,2024-12-25,2025-12-25,5279291,Active
480,4,3,1,2023,2024-11-16,2025-11-16,17110620,Renewed
481,4,12,7,2023,2024-05-05,2025-05-05,7302506,Active
482,6,3,6,2023,2022-06-29,2023-06-29,26271900,Renewed
483,4,12,2,2022,2022-11-22,2023-11-22,10229784,Renewed
484,5,1,3,2022,2023-01-30,2024-01-30,2076920,Expired
485,5,6,1,2022,2025-12-05,2026-12-05,11028148,Renewed
486,6,9,2,2023,2022-11-20,2023-11-20,14081622,Active
487,6,1,5,2022,2023-08-21,2024-08-20,437478,Renewed
488,5,11,6,2025,2023-11-28,2024-11-27,12633903,Expired
489,2,11,4,2025,2024-08-22,2025-08-22,5871105,Active
490,5,10,6,2025,2023-06-08,2024-06-07,6025145,Active
491,5,11,1,2025,2022-09-18,2023-09-18,3198172,Expired
492,5,12,2,2025,2025-06-08,2026-06-08,2238512,Active
493,3,3,1,2023,2026-04-06,2027-04-06,3093002,Renewed
494,3,4,5,2023,2023-06-30,2024-06-29,19256742,Active
495,3,10,3,2023,2025-04-22,2026-04-22,10670089,Active
496,6,12,2,2022,2025-06-23,2026-06-23,8672891,Active
497,5,7,1,2025,2024-06-15,2025-06-15,14437202,Renewed
498,6,8,5,2022,2022-08-03,2023-08-03,5229863,Expired
499,2,4,6,2022,2022-08-03,2023-08-03,5916939,Active
500,3,9,2,2025,2024-01-29,2025-01-28,12990977,Active
501,3,11,5,2024,2025-08-20,2026-08-20,10192579,Active
502,1,9,2,2025,2024-04-26,2025-04-26,5677880,Renewed
503,3,10,3,2025,2022-04-26,2023-04-26,12116230,Expired
504,4,2,2,2022,2025-10-10,2026-10-10,633876,Active
505,5,8,4,2025,2023-08-22,2024-08-21,14223071,Renewed
506,5,2,5,2024,2022-06-23,2023-06-23,1934751,Expired
507,3,10,6,2022,2024-02-11,2025-02-10,9697086,Active
508,3,2,6,2022,2024-02-29,2025-02-28,968739,Expired
509,6,4,1,2025,2025-09-01,2026-09-01,18566672,Expired
510,4,2,6,2022,2025-12-14,2026-12-14,1809577,Active
511,4,11,1,2023,2025-09-18,2026-09-18,9992858,Renewed
512,5,3,1,2023,2024-11-15,2025-11-15,12787908,Renewed
513,4,4,3,2023,2023-03-12,2024-03-11,9802199,Renewed
514,1,10,1,2024,2024-12-17,2025-12-17,11810608,Active
515,3,12,3,2023,2023-02-10,2024-02-10,10503083,Active
516,6,4,7,2023,2024-08-28,2025-08-28,9944068,Renewed
517,6,7,5,2023,2024-04-14,2025-04-14,5474629,Active
518,1,8,3,2025,2023-05-30,2024-05-29,3534606,Active
519,3,1,1,2022,2023-07-25,2024-07-24,859656,Expired
520,1,4,6,2022,2023-02-23,2024-02-23,8073528,Active
521,6,2,2,2024,2023-07-24,2024-07-23,3391275,Renewed
522,3,2,4,2023,2025-07-05,2026-07-05,1307943,Active
523,1,6,1,2025,2025-01-15,2026-01-15,3931527,Expired
524,2,1,1,2022,2023-06-10,2024-06-09,768828,Renewed
525,5,5,3,2023,2023-06-01,2024-05-31,18765159,Renewed
526,6,5,5,2022,2025-08-26,2026-08-26,7526238,Active
527,2,4,5,2023,2025-07-23,2026-07-23,16226350,Expired
528,6,3,4,2024,2024-01-21,2025-01-20,7132020,Active
529,5,9,2,2023,2025-12-02,2026-12-02,14117221,Renewed
530,6,2,3,2025,2026-04-08,2027-04-08,1942528,Active
531,5,11,6,2022,2026-03-19,2027-03-19,2161271,Expired
532,3,10,6,2024,2025-06-15,2026-06-15,5612959,Active
533,2,12,3,2024,2023-08-16,2024-08-15,3513285,Expired
534,2,10,3,2024,2024-06-02,2025-06-02,12010439,Expired
535,1,12,6,2022,2025-02-27,2026-02-27,10345992,Expired
536,1,5,6,2024,2026-01-16,2027-01-16,14137328,Renewed
537,6,10,6,2022,2023-04-18,2024-04-17,13729604,Expired
538,3,1,6,2025,2023-11-15,2024-11-14,721356,Expired
539,2,2,7,2022,2024-09-19,2025-09-19,2919840,Expired
540,2,1,2,2024,2025-03-31,2026-03-31,1194336,Renewed
541,1,9,6,2024,2026-04-07,2027-04-07,9964963,Renewed
542,4,8,4,2022,2024-10-23,2025-10-23,4521167,Active
543,1,6,2,2025,2024-08-05,2025-08-05,13379140,Expired
544,5,8,7,2023,2022-07-20,2023-07-20,12296579,Active
545,6,4,5,2022,2025-09-24,2026-09-24,10865470,Active
546,4,9,3,2024,2023-07-24,2024-07-23,5376693,Renewed
547,1,8,6,2023,2023-01-30,2024-01-30,14240874,Active
548,5,4,1,2024,2023-01-25,2024-01-25,18305326,Active
549,4,4,4,2022,2024-09-06,2025-09-06,16011610,Active
550,3,12,4,2024,2025-05-03,2026-05-03,8993148,Renewed
551,4,10,7,2025,2024-10-23,2025-10-23,8522693,Expired
552,5,10,3,2022,2026-01-14,2027-01-14,7117445,Renewed
553,6,6,4,2025,2025-07-19,2026-07-19,12329179,Renewed
554,2,1,3,2023,2023-04-24,2024-04-23,348498,Renewed
555,2,1,6,2023,2024-12-19,2025-12-19,1833188,Renewed
556,3,12,2,2024,2024-03-19,2025-03-19,5773899,Renewed
557,6,10,1,2023,2025-11-11,2026-11-11,3018367,Expired
558,5,4,2,2022,2024-07-25,2025-07-25,11597806,Expired
559,4,11,6,2022,2024-06-11,2025-06-11,14556424,Renewed
560,3,10,7,2025,2025-06-29,2026-06-29,2476348,Active
561,2,2,2,2022,2022-11-30,2023-11-30,2356608,Active
562,6,11,5,2023,2022-06-06,2023-06-06,10653614,Expired
563,4,10,5,2022,2024-09-06,2025-09-06,3504936,Renewed
564,5,7,1,2025,2023-01-01,2024-01-01,14764864,Active
565,6,12,2,2022,2023-12-31,2024-12-30,9485792,Renewed
566,5,12,4,2022,2024-06-20,2025-06-20,7357229,Renewed
567,1,8,5,2022,2026-03-24,2027-03-24,4419884,Renewed
568,2,6,6,2024,2024-12-11,2025-12-11,6531822,Expired
569,1,3,3,2023,2022-11-26,2023-11-26,10136538,Active
570,5,2,5,2023,2024-09-18,2025-09-18,1354125,Expired
571,5,4,2,2025,2022-10-23,2023-10-23,7650689,Renewed
572,3,5,4,2023,2022-12-13,2023-12-13,19675584,Expired
573,1,8,6,2024,2025-11-06,2026-11-06,10971003,Renewed
574,6,11,6,2025,2024-08-16,2025-08-16,10612707,Active
575,1,3,7,2023,2022-05-12,2023-05-12,17009146,Active
576,5,1,7,2023,2023-07-20,2024-07-19,1809825,Renewed
577,6,1,1,2025,2023-03-06,2024-03-05,1346644,Active
578,3,12,3,2024,2023-12-16,2024-12-15,5546654,Renewed
579,1,8,4,2025,2024-08-19,2025-08-19,2993296,Renewed
580,1,8,6,2024,2025-03-27,2026-03-27,14296395,Renewed
581,4,10,5,2025,2026-03-24,2027-03-24,12597558,Expired
582,3,4,7,2022,2023-05-09,2024-05-08,15716906,Renewed
583,4,9,6,2022,2023-09-11,2024-09-10,10599349,Renewed
584,6,7,4,2022,2025-11-24,2026-11-24,10973369,Expired
585,4,10,6,2022,2022-11-08,2023-11-08,2997811,Active
586,2,4,2,2023,2023-01-14,2024-01-14,16615969,Active
587,4,3,2,2022,2023-03-10,2024-03-09,9581248,Renewed
588,6,2,3,2024,2025-02-16,2026-02-16,1063304,Renewed
589,1,5,6,2022,2022-12-12,2023-12-12,14181724,Active
590,5,8,7,2024,2026-02-02,2027-02-02,13117553,Expired
591,1,9,4,2025,2025-08-27,2026-08-27,6787427,Expired
592,2,12,5,2025,2024-08-29,2025-08-29,4707997,Renewed
593,1,4,5,2025,2023-01-24,2024-01-24,14352950,Active
594,1,12,4,2024,2025-08-15,2026-08-15,5256870,Renewed
595,4,6,5,2025,2025-07-01,2026-07-01,5231345,Expired
596,2,6,6,2023,2024-01-18,2025-01-17,3296604,Renewed
597,5,5,7,2023,2025-11-09,2026-11-09,9037751,Renewed
598,3,11,5,2023,2024-08-09,2025-08-09,8416539,Active
599,3,6,2,2025,2022-12-04,2023-12-04,3795242,Active
600,4,2,6,2023,2025-03-31,2026-03-31,1329312,Active
601,6,10,6,2022,2024-11-03,2025-11-03,7189548,Expired
602,5,5,4,2024,2025-11-19,2026-11-19,19013689,Active
603,6,7,7,2023,2024-02-23,2025-02-22,11259261,Expired
604,1,4,2,2025,2025-09-20,2026-09-20,15003023,Active
605,6,5,4,2023,2022-09-17,2023-09-17,19487458,Renewed
606,4,10,4,2023,2022-09-17,2023-09-17,6074469,Renewed
607,5,2,6,2024,2022-05-22,2023-05-22,594504,Renewed
608,2,8,5,2024,2022-09-29,2023-09-29,13875785,Active
609,3,6,1,2024,2022-07-06,2023-07-06,7936741,Renewed
610,4,12,2,2022,2023-04-02,2024-04-01,3395815,Renewed
611,5,12,3,2024,2023-03-27,2024-03-26,6373985,Active
612,5,6,6,2024,2022-11-20,2023-11-20,11997586,Active
613,2,4,3,2023,2023-04-22,2024-04-21,19441360,Active
614,6,6,4,2023,2025-05-13,2026-05-13,13301926,Active
615,2,6,6,2025,2023-06-08,2024-06-07,3107146,Active
616,3,2,2,2023,2025-10-30,2026-10-30,440265,Renewed
617,3,9,4,2025,2026-01-20,2027-01-20,8193291,Expired
618,1,11,2,2022,2025-07-11,2026-07-11,5243097,Active
619,6,7,3,2024,2022-09-27,2023-09-27,4889948,Expired
620,6,3,3,2022,2022-11-13,2023-11-13,4379702,Active
621,5,9,7,2022,2025-06-09,2026-06-09,4349769,Expired
622,5,12,6,2023,2023-04-27,2024-04-26,14161541,Expired
623,1,6,1,2024,2024-04-17,2025-04-17,7860791,Renewed
624,5,6,1,2024,2022-10-03,2023-10-03,7327528,Active
625,5,1,2,2022,2024-08-15,2025-08-15,1514550,Active
626,2,3,7,2022,2023-08-01,2024-07-31,876560,Expired
627,2,3,1,2025,2023-03-04,2024-03-03,3825115,Renewed
628,4,5,4,2023,2024-06-12,2025-06-12,8284978,Expired
629,4,7,4,2025,2025-12-26,2026-12-26,7040542,Renewed
630,6,6,3,2024,2022-11-30,2023-11-30,8556573,Active
631,5,8,2,2024,2026-03-18,2027-03-18,9242449,Renewed
632,3,8,6,2024,2025-10-18,2026-10-18,8642831,Active
633,4,1,4,2024,2024-04-04,2025-04-04,2411840,Expired
634,6,5,4,2024,2025-08-29,2026-08-29,19747145,Active
635,6,10,6,2024,2026-02-13,2027-02-13,12423639,Active
636,5,1,2,2023,2023-11-15,2024-11-14,1005768,Expired
637,6,3,6,2025,2026-03-11,2027-03-11,2075800,Expired
638,6,7,5,2023,2023-06-22,2024-06-21,11825703,Renewed
639,5,6,5,2023,2022-08-18,2023-08-18,13197419,Active
640,3,10,1,2025,2022-10-16,2023-10-16,11928501,Active
641,4,12,2,2022,2026-03-04,2027-03-04,13919404,Active
642,2,4,1,2025,2025-04-15,2026-04-15,17132546,Active
643,2,4,1,2024,2026-02-17,2027-02-17,10169097,Active
644,2,3,7,2022,2025-11-28,2026-11-28,4559856,Expired
645,2,2,2,2025,2022-05-15,2023-05-15,1240064,Renewed
646,2,1,4,2024,2025-01-17,2026-01-17,3570026,Expired
647,1,9,3,2025,2022-11-22,2023-11-22,7045409,Active
648,6,9,6,2023,2025-01-04,2026-01-04,5162156,Expired
649,3,12,3,2023,2024-11-02,2025-11-02,7658571,Active
650,2,1,6,2024,2022-11-27,2023-11-27,1265058,Active
651,1,5,3,2024,2024-01-01,2024-12-31,8371825,Expired
652,5,10,7,2022,2023-12-04,2024-12-03,8705768,Expired
653,6,8,1,2022,2022-11-06,2023-11-06,7732189,Active
654,4,10,2,2023,2024-02-11,2025-02-10,9503775,Renewed
655,1,11,3,2022,2022-12-16,2023-12-16,10128940,Expired
656,1,4,4,2024,2026-03-21,2027-03-21,5681204,Renewed
657,4,1,6,2024,2026-01-24,2027-01-24,2551516,Renewed
658,2,10,5,2022,2022-06-30,2023-06-30,6018367,Renewed
659,6,5,4,2024,2026-01-03,2027-01-03,16197714,Active
660,2,9,3,2022,2023-05-14,2024-05-13,9488340,Active
661,1,3,3,2023,2023-04-26,2024-04-25,8502494,Renewed
662,3,6,2,2025,2026-04-06,2027-04-06,9295608,Renewed
663,5,6,3,2024,2025-09-26,2026-09-26,2978586,Expired
664,6,6,7,2024,2024-06-15,2025-06-15,5419520,Expired
665,5,11,2,2025,2026-03-06,2027-03-06,5435359,Active
666,3,5,3,2022,2023-07-28,2024-07-27,12322414,Expired
667,4,1,1,2025,2025-02-15,2026-02-15,1353976,Renewed
668,6,4,2,2024,2023-04-08,2024-04-07,9921901,Renewed
669,6,10,7,2024,2023-11-16,2024-11-15,8378602,Expired
670,4,6,6,2025,2024-10-19,2025-10-19,5127790,Active
671,1,9,3,2023,2025-12-12,2026-12-12,9212317,Active
672,5,6,1,2025,2022-11-10,2023-11-10,10833604,Expired
673,6,2,4,2024,2024-10-27,2025-10-27,843388,Renewed
674,3,6,3,2024,2025-03-06,2026-03-06,5316918,Active
675,4,4,6,2024,2024-10-04,2025-10-04,11238766,Expired
676,3,4,2,2022,2025-12-07,2026-12-07,12683641,Renewed
677,2,6,6,2024,2022-09-28,2023-09-28,14687315,Active
678,3,9,7,2024,2024-05-04,2025-05-04,4681652,Active
679,2,8,6,2024,2023-02-24,2024-02-24,3504226,Active
680,3,6,3,2023,2024-02-21,2025-02-20,7757543,Expired
681,4,9,6,2022,2024-01-14,2025-01-13,2061532,Expired
682,4,10,1,2025,2023-12-17,2024-12-16,13406089,Active
683,6,4,3,2023,2025-02-23,2026-02-23,18985963,Renewed
684,2,8,4,2023,2025-01-25,2026-01-25,14150581,Expired
685,4,1,2,2022,2025-02-23,2026-02-23,2261760,Active
686,5,11,3,2022,2025-06-03,2026-06-03,8259727,Expired
687,4,2,7,2025,2024-06-10,2025-06-10,660900,Active
688,2,5,3,2023,2022-08-06,2023-08-06,9195612,Renewed
689,5,4,2,2023,2024-12-24,2025-12-24,7894837,Renewed
690,5,6,2,2023,2025-10-03,2026-10-03,10956940,Active
691,1,1,6,2023,2024-09-23,2025-09-23,484704,Renewed
692,1,8,3,2022,2025-07-04,2026-07-04,10460289,Active
693,4,11,3,2025,2022-06-29,2023-06-29,13052593,Active
694,2,11,6,2023,2023-04-05,2024-04-04,3620932,Renewed
695,3,2,5,2022,2025-07-27,2026-07-27,892480,Active
696,5,9,6,2025,2023-10-02,2024-10-01,9521334,Renewed
697,2,8,7,2024,2026-01-31,2027-01-31,10022980,Active
698,1,9,1,2023,2024-01-07,2025-01-06,13178352,Expired
699,2,2,2,2022,2024-09-07,2025-09-07,719523,Expired
700,4,5,7,2022,2025-02-13,2026-02-13,16896993,Expired
701,6,3,7,2025,2023-05-26,2024-05-25,20127016,Active
702,3,11,4,2024,2023-07-21,2024-07-20,9370672,Active
703,4,8,7,2022,2022-07-10,2023-07-10,6565066,Renewed
704,2,9,3,2024,2024-10-24,2025-10-24,12048186,Expired
705,3,4,3,2024,2024-12-24,2025-12-24,6035226,Active
706,1,3,1,2023,2023-07-13,2024-07-12,21516849,Expired
707,3,3,1,2025,2025-05-06,2026-05-06,3114993,Active
708,3,4,6,2023,2024-03-29,2025-03-29,7026076,Active
709,6,7,1,2025,2023-01-25,2024-01-25,2316181,Renewed
710,1,2,7,2025,2025-09-27,2026-09-27,1205246,Renewed
711,4,1,3,2025,2025-04-06,2026-04-06,625476,Renewed
712,4,11,1,2023,2025-08-12,2026-08-12,9813980,Renewed
713,2,7,4,2023,2023-04-21,2024-04-20,4073035,Active
714,1,7,2,2022,2024-01-23,2025-01-22,12079645,Expired
715,3,3,7,2025,2024-11-13,2025-11-13,18955001,Expired
716,3,7,7,2025,2026-01-30,2027-01-30,10793978,Renewed
717,3,12,7,2022,2025-05-08,2026-05-08,7676899,Active
718,2,7,3,2023,2025-01-12,2026-01-12,4114762,Active
719,6,12,2,2022,2024-02-22,2025-02-21,6000116,Expired
720,4,1,6,2024,2024-12-21,2025-12-21,1065148,Renewed
721,3,11,1,2025,2022-09-28,2023-09-28,8980179,Active
722,5,1,6,2024,2025-04-03,2026-04-03,810198,Active
723,3,10,4,2022,2025-02-13,2026-02-13,7735897,Expired
724,2,10,5,2024,2024-01-31,2025-01-30,11504026,Active
725,2,12,1,2022,2023-06-13,2024-06-12,13037467,Renewed
726,2,6,7,2024,2026-02-21,2027-02-21,9592514,Expired
727,6,3,6,2023,2024-05-15,2025-05-15,17769360,Renewed
728,6,8,1,2024,2024-11-11,2025-11-11,13749928,Active
729,3,9,5,2022,2025-01-22,2026-01-22,11832636,Expired
730,3,3,3,2025,2023-03-09,2024-03-08,18574164,Renewed
731,1,11,7,2023,2022-06-17,2023-06-17,8914161,Expired
732,5,7,6,2022,2022-10-16,2023-10-16,13368113,Expired
733,6,5,1,2025,2025-03-17,2026-03-17,18790524,Active
734,3,8,6,2025,2025-04-28,2026-04-28,3589015,Renewed
735,5,5,3,2023,2023-06-17,2024-06-16,16590451,Expired
736,5,11,4,2022,2022-10-19,2023-10-19,7987469,Renewed
737,3,7,2,2023,2023-11-26,2024-11-25,2821326,Renewed
738,5,5,1,2023,2023-12-10,2024-12-09,8294244,Renewed
739,6,4,7,2025,2023-01-29,2024-01-29,18028752,Expired
740,1,4,7,2023,2023-03-10,2024-03-09,19813270,Active
741,3,5,2,2023,2024-09-10,2025-09-10,7302855,Renewed
742,6,11,3,2022,2023-03-08,2024-03-07,8857156,Active
743,1,9,2,2025,2025-09-08,2026-09-08,13299618,Renewed
744,6,1,1,2024,2024-11-12,2025-11-12,1441128,Active
745,6,4,3,2023,2022-07-22,2023-07-22,6439317,Expired
746,6,6,2,2024,2025-01-22,2026-01-22,9038298,Active
747,4,9,5,2023,2024-08-13,2025-08-13,13625435,Renewed
748,5,9,4,2023,2024-02-03,2025-02-02,13781799,Renewed
749,1,12,3,2023,2024-11-19,2025-11-19,8853548,Expired
750,5,8,3,2023,2025-11-26,2026-11-26,13879503,Active
751,3,10,3,2022,2025-01-21,2026-01-21,6942044,Expired
752,1,5,7,2022,2023-12-09,2024-12-08,17819538,Renewed
753,2,12,2,2023,2024-01-31,2025-01-30,5163117,Active
754,2,8,6,2025,2022-12-02,2023-12-02,13101774,Renewed
755,4,4,3,2023,2024-09-30,2025-09-30,7807175,Renewed
756,1,3,4,2023,2025-04-03,2026-04-03,18961668,Renewed
757,6,11,1,2025,2025-11-24,2026-11-24,7535036,Renewed
758,5,12,6,2023,2022-05-27,2023-05-27,3764613,Active
759,5,7,1,2022,2023-07-17,2024-07-16,6834329,Renewed
760,4,8,6,2025,2023-03-20,2024-03-19,10810347,Expired
761,3,1,2,2024,2023-08-05,2024-08-04,1257480,Expired
762,4,11,2,2023,2023-04-08,2024-04-07,6854243,Expired
763,4,4,1,2024,2024-01-27,2025-01-26,10122220,Renewed
764,5,10,4,2023,2025-03-17,2026-03-17,7147515,Active
765,3,4,4,2024,2025-05-14,2026-05-14,16086528,Expired
766,2,4,2,2023,2022-07-24,2023-07-24,19163033,Active
767,4,6,3,2022,2025-11-07,2026-11-07,4153614,Expired
768,2,10,3,2024,2024-04-09,2025-04-09,14037339,Expired
769,5,2,4,2023,2023-10-02,2024-10-01,1093848,Renewed
770,6,12,4,2025,2024-05-14,2025-05-14,8931325,Active
771,3,11,3,2023,2024-07-05,2025-07-05,5311673,Expired
772,3,2,5,2023,2025-02-21,2026-02-21,1736952,Active
773,2,6,4,2025,2023-11-15,2024-11-14,12734236,Expired
774,6,7,3,2024,2022-09-13,2023-09-13,9931715,Expired
775,2,2,7,2025,2024-05-30,2025-05-30,235767,Expired
776,5,1,3,2024,2024-11-07,2025-11-07,1496788,Active
777,1,2,7,2022,2023-08-24,2024-08-23,2221065,Renewed
778,5,9,1,2023,2023-06-29,2024-06-28,2357221,Renewed
779,5,3,2,2024,2025-08-25,2026-08-25,13907772,Expired
780,5,4,7,2025,2025-12-01,2026-12-01,16496810,Renewed
781,6,7,6,2024,2023-01-21,2024-01-21,12783111,Expired
782,4,8,5,2022,2023-06-15,2024-06-14,10166506,Expired
783,6,6,4,2024,2023-12-07,2024-12-06,7759685,Renewed
784,1,3,7,2022,2023-09-02,2024-09-01,16092170,Expired
785,6,6,3,2023,2026-03-10,2027-03-10,11283180,Active
786,6,7,2,2023,2025-04-29,2026-04-29,2105824,Active
787,5,5,7,2022,2022-10-30,2023-10-30,12669189,Expired
788,2,11,5,2023,2024-02-03,2025-02-02,4197795,Renewed
789,4,4,7,2024,2024-05-24,2025-05-24,12242308,Expired
790,4,1,3,2023,2022-08-14,2023-08-14,969545,Renewed
791,6,8,1,2024,2023-11-17,2024-11-16,2456956,Expired
792,3,12,2,2025,2023-03-10,2024-03-09,2443441,Expired
793,3,3,2,2024,2024-11-04,2025-11-04,1907316,Renewed
794,2,2,1,2022,2025-03-17,2026-03-17,1609568,Renewed
795,1,8,7,2024,2023-07-27,2024-07-26,10579987,Active
796,6,3,1,2024,2023-12-17,2024-12-16,3764158,Expired
797,2,3,1,2024,2022-07-26,2023-07-26,13454854,Renewed
798,5,2,4,2023,2025-06-17,2026-06-17,2254272,Active
799,2,4,2,2025,2023-07-22,2024-07-21,6537848,Active
800,6,5,6,2023,2025-12-21,2026-12-21,19867861,Renewed
801,5,2,4,2023,2024-07-11,2025-07-11,2984709,Active
802,4,12,2,2022,2023-05-13,2024-05-12,4118021,Expired
803,4,1,2,2022,2023-12-27,2024-12-26,806040,Expired
804,4,2,6,2024,2022-06-10,2023-06-10,1523166,Active
805,5,1,7,2022,2024-03-21,2025-03-21,3126794,Renewed
806,6,11,2,2025,2022-10-22,2023-10-22,12614983,Expired
807,3,9,3,2024,2022-08-21,2023-08-21,9191426,Expired
808,6,11,2,2022,2024-07-17,2025-07-17,7139372,Active
809,5,10,2,2025,2023-10-26,2024-10-25,3204137,Active
810,6,10,3,2025,2023-01-20,2024-01-20,6438817,Renewed
811,3,5,2,2023,2025-07-04,2026-07-04,7739469,Renewed
812,3,7,2,2024,2022-10-23,2023-10-23,13131208,Expired
813,5,4,2,2024,2024-11-21,2025-11-21,7060208,Renewed
814,6,10,5,2024,2025-01-03,2026-01-03,12265987,Renewed
815,2,7,5,2022,2025-05-27,2026-05-27,10529578,Renewed
816,2,6,5,2022,2022-10-01,2023-10-01,11658126,Expired
817,5,12,5,2023,2023-11-13,2024-11-12,13910138,Renewed
818,2,5,6,2022,2022-04-29,2023-04-29,10712009,Renewed
819,2,9,2,2025,2022-11-21,2023-11-21,4766128,Renewed
820,5,12,7,2024,2022-07-12,2023-07-12,11761655,Renewed
821,6,8,5,2023,2023-12-09,2024-12-08,14809862,Expired
822,3,6,5,2022,2025-02-18,2026-02-18,6635495,Expired
823,6,4,3,2023,2023-06-08,2024-06-07,13341757,Active
824,4,8,1,2024,2023-09-11,2024-09-10,4168947,Expired
825,1,4,7,2025,2022-05-09,2023-05-09,14453265,Renewed
826,4,5,1,2022,2022-09-04,2023-09-04,18440310,Expired
827,5,5,7,2025,2025-01-14,2026-01-14,14992917,Expired
828,6,12,1,2025,2026-02-21,2027-02-21,7982904,Renewed
829,2,4,2,2024,2022-07-04,2023-07-04,8113137,Expired
830,2,3,5,2023,2024-07-23,2025-07-23,23298918,Active
831,2,12,7,2024,2024-12-16,2025-12-16,12589861,Expired
832,1,8,7,2023,2025-05-17,2026-05-17,14004494,Expired
833,3,5,2,2023,2023-06-09,2024-06-08,16403576,Active
834,1,6,2,2022,2023-01-08,2024-01-08,4882590,Expired
835,5,10,5,2025,2023-03-16,2024-03-15,7844915,Active
836,3,9,2,2023,2025-03-19,2026-03-19,8151310,Renewed
837,2,6,6,2022,2024-08-25,2025-08-25,6999879,Active
838,5,9,5,2023,2022-10-10,2023-10-10,11495073,Active
839,4,2,4,2022,2022-06-07,2023-06-07,2693901,Active
840,3,3,5,2022,2023-10-14,2024-10-13,9025928,Expired
841,4,5,1,2025,2022-11-26,2023-11-26,15532449,Expired
842,4,12,6,2025,2023-05-14,2024-05-13,4477624,Expired
843,1,10,3,2024,2024-05-09,2025-05-09,7015142,Renewed
844,4,8,1,2022,2023-05-11,2024-05-10,13377410,Expired
845,5,2,5,2025,2024-12-10,2025-12-10,3212946,Renewed
